Sno,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_Id
5689,2604300,No,2,90,E3,21.74,16.96,-3.93,No,No,Male,Agency,10,L001,201301,39,2,D16
5690,2604320,Yes,1,60,E3,48.51,54.7,4.17,No,No,Male,Agency,6,L002,600020,31,2,D4
5694,2604362,Yes,4,60,E1,41.03,33.33,-5.45,No,No,Male,Direct,6,L004,560034,31,8,D11
5695,2604371,Yes,0,30,E1,18.52,7.41,-9.38,No,No,Male,Direct,6,L004,560034,32,6,D21
5696,2604373,Yes,29,30,E2,13.33,0,-11.76,No,No,Male,Agency,9,L002,600020,50,8,D17
5697,2604385,No,0,30,E1,9.76,9.76,0,No,No,Male,Direct,4,L004,560034,28,4,D16
5698,2604395,No,0,30,E2,40.85,64.32,16.67,No,No,Male,Employee Referral,2,L010,382460,26,2,D6
5699,2604404,No,5,30,E1,18.18,18.18,0,No,No,Male,Direct,4,L004,560034,28,4,D19
5700,2604426,No,44,60,E2,49.05,28.73,-13.64,No,No,Male,Agency,9,L002,600020,35,4,D20
5701,2604453,No,6,30,E1,33.33,16.67,-12.5,No,No,Male,Agency,3,L002,600020,29,4,D10
5702,2604457,No,16,30,E1,62.16,27.03,-21.67,No,No,Male,Agency,4,L002,600020,32,4,D16
5704,2604484,No,69,30,E2,24.4,24.4,0,No,No,Female,Direct,7,L002,600020,34,5,D4
5706,2604571,No,0,30,E2,60,87.2,17,No,No,Male,Direct,6,L001,201301,33,2,D6
5707,2604595,No,14,30,E1,81.82,81.82,0,No,No,Male,Agency,2,L003,122107,22,2,D1
5708,2604624,No,1,30,E1,25,37.5,10,No,No,Male,Agency,3,L002,600020,30,2,D17
5709,2604640,No,1,30,E1,38.89,20,-13.6,No,No,Female,Direct,1,L001,201301,24,2,D10
5710,2604650,No,6,60,E3,23.38,23.38,0,No,No,Female,Agency,10,L004,560034,43,2,D11
5711,2604677,No,1,90,E2,44.44,85.56,28.46,No,Yes,Male,Employee Referral,6,L004,560034,30,2,D24
5712,2604683,Yes,62,60,E1,44.23,40.38,-2.67,No,No,Male,Agency,4,L001,201301,32,8,D23
5713,2604684,Yes,45,45,E1,25,16.67,-6.67,No,No,Male,Direct,3,L004,560034,25,1,D10
5714,2604686,No,3,45,E2,37.25,47.06,7.14,No,No,Male,Agency,4,L003,122107,28,2,D20
5715,2604725,Yes,7,30,E1,34.62,34.62,0,No,No,Male,Direct,5,L001,201301,27,5,D20
5716,2604744,No,7,60,E2,50,75,16.67,No,Yes,Male,Employee Referral,6,L004,560034,32,2,D14
5717,2604755,No,28,30,E1,16,16,0,No,No,Female,Direct,3,L001,201301,27,5,D12
5718,2604826,Yes,28,30,E2,39.58,39.58,0,No,No,Male,Direct,8,L005,500004,34,5,D17
5719,2604828,Yes,11,30,E1,53.06,42.86,-6.67,No,No,Male,Direct,5,L004,560034,27,8,D11
5720,2604848,Yes,71,60,E2,66.67,66.67,0,No,No,Male,Direct,5,L005,500004,31,8,D13
5721,2604860,No,15,60,E1,5.26,5.26,0,No,No,Male,Direct,3,L001,201301,26,5,D4
5723,2604882,No,0,30,E1,-4.76,42.86,50,No,No,Male,Agency,1,L003,122107,25,2,D16
5724,2604885,Yes,59,30,E1,-4.76,42.86,50,No,No,Male,Agency,1,L001,201301,29,2,D16
5725,2604886,Yes,80,30,E2,37.5,37.5,0,No,No,Male,Agency,5,L004,560034,32,2,D23
5726,2604902,Yes,24,30,E2,44.44,33.33,-7.69,No,No,Male,Direct,5,L004,560034,31,2,D20
5727,2604917,Yes,66,90,E3,31.94,31.94,0,No,No,Male,Employee Referral,8,L001,201301,37,2,D3
5728,2604931,Yes,8,30,E1,15.09,15.09,0,No,No,Male,Direct,7,L004,560034,32,8,D17
5729,2604944,Yes,35,30,E1,26.98,26.98,0,No,No,Male,Direct,6,L001,201301,28,7,D14
5730,2604979,Yes,7,60,E2,12.68,5.63,-6.25,No,No,Male,Direct,11,L002,600020,41,8,D11
5732,2605044,Yes,4,90,E1,63.27,63.27,0,No,No,Female,Direct,3,L004,560034,28,6,D14
5733,2605096,Yes,11,90,E2,47.06,20.59,-18,No,No,Male,Direct,3,L004,560034,27,2,D6
5734,2605142,Yes,8,90,E2,15.56,15.56,0,No,No,Male,Employee Referral,8,L002,600020,29,1,D12
5735,2605180,Yes,14,30,E2,134.38,134.38,0,No,No,Male,Direct,5,L002,600020,34,2,D11
5736,2605184,No,64,30,E1,56.25,40.63,-10,No,No,Male,Direct,2,L002,600020,25,1,D19
5737,2605289,Yes,55,30,E1,42.41,42.41,0,Yes,No,Male,Direct,2,L002,600020,25,1,D22
5738,2605299,No,2,30,E1,44.44,44.44,0,No,No,Male,Direct,3,L001,201301,26,6,D11
5739,2605332,No,68,90,E1,28.33,28.33,0,No,No,Male,Employee Referral,5,L002,600020,33,4,D11
5741,2605569,Yes,62,60,E3,47.37,47.37,0,No,No,Male,Direct,9,L001,201301,34,3,D23
5742,2608737,No,0,0,E2,23.08,7.69,-12.5,No,No,Male,Direct,5,L001,201301,42,2,D15
5743,2608809,No,6,30,E2,34,34,0,No,No,Male,Agency,4,L003,122107,27,2,D22
5744,2608812,Yes,18,30,E1,7.14,7.14,0,No,No,Male,Direct,4,L002,600020,32,1,D8
5745,2608834,Yes,23,45,E1,25,-12.5,-30,No,No,Female,Direct,3,L002,600020,27,1,D1
5746,2608868,Yes,62,60,E2,27.75,27.75,0,No,No,Male,Agency,5,L001,201301,30,2,D16
5747,2608877,No,0,30,E2,48.94,28.55,-13.69,No,Yes,Male,Agency,4,L005,500004,30,2,D21
5748,2608912,Yes,59,60,E2,33.33,40,5,No,No,Male,Direct,5,L001,201301,39,2,D2
5749,2608914,Yes,0,30,E1,46.09,28.7,-11.9,No,No,Male,Agency,4,L002,600020,29,1,D20
5750,2608927,No,5,30,E1,105.26,105.26,0,No,No,Female,Agency,2,L002,600020,29,1,D20
5751,2608967,Yes,49,60,E3,42.86,57.14,10,No,No,Male,Agency,6,L001,201301,26,2,D11
5753,2609023,No,2,30,E2,50,33.33,-11.11,No,No,Male,Agency,7,L003,122107,33,2,D16
5756,2609105,Yes,60,60,E3,36.36,41.82,4,No,No,Male,Direct,7,L001,201301,28,2,D21
5757,2609117,No,66,90,E1,61.94,51.82,-6.25,No,No,Female,Employee Referral,4,L002,600020,26,1,D15
5758,2609176,Yes,5,30,E2,29.41,29.41,0,No,No,Male,Employee Referral,5,L001,201301,37,2,D9
5759,2609182,No,0,60,E3,23.13,23.13,0,No,No,Male,Agency,9,L001,201301,30,2,D23
5760,2609183,Yes,1,30,E1,30,26,-3.08,No,No,Male,Direct,4,L004,560034,34,6,D7
5761,2609198,Yes,0,30,E2,30,100,53.85,No,No,Male,Direct,6,L001,201301,31,2,D16
5763,2609242,No,37,60,E1,26.32,26.32,0,No,No,Male,Agency,3,L004,560034,28,4,D15
5764,2609243,Yes,68,60,E1,125,100,-11.11,No,No,Male,Agency,3,L004,560034,30,4,D16
5765,2609289,No,72,30,E1,42.86,42.86,0,No,No,Female,Direct,3,L002,600020,27,4,D12
5766,2609364,Yes,59,30,E1,50,50,0,No,No,Male,Employee Referral,1,L001,201301,24,2,D18
5767,2609417,Yes,7,60,E2,47.06,23.53,-16,No,No,Male,Agency,5,L001,201301,29,8,D18
5768,2609426,Yes,0,30,E1,-4.76,42.86,50,No,No,Male,Agency,3,L003,122107,27,2,D14
5769,2609432,No,0,30,E2,5.56,0,-5.26,No,Yes,Male,Agency,4,L001,201301,31,2,D6
5770,2609444,No,1,30,E1,50,5,-30,No,No,Female,Employee Referral,1,L001,201301,26,2,D19
5771,2609448,No,0,30,E1,50,37.5,-8.33,No,No,Male,Agency,1,L001,201301,27,2,D3
5772,2609462,No,22,30,E3,24.2,21.02,-2.56,No,No,Male,Agency,11,L004,560034,35,7,D17
5774,2609474,No,68,30,E3,0,0,0,No,No,Male,Direct,10,L002,600020,40,8,D22
5775,2609496,No,6,60,E1,1.01,1.01,0,No,No,Male,Employee Referral,5,L002,600020,32,4,D1
5776,2609499,Yes,19,30,E2,31,41.92,8.33,No,No,Male,Direct,6,L001,201301,32,2,D23
5777,2609517,Yes,31,30,E2,116.67,50,-30.77,No,No,Male,Direct,3,L009,400001,27,2,D19
5778,2609558,No,15,30,E2,37.25,37.25,0,No,Yes,Male,Agency,3,L001,201301,25,2,D22
5779,2609569,No,65,30,E1,28.3,-3.77,-25,No,No,Male,Direct,4,L002,600020,32,4,D22
5780,2609594,Yes,20,90,E1,66.67,41.67,-15,No,No,Male,Agency,4,L002,600020,26,1,D1
5781,2609599,No,3,30,E1,31.58,10.53,-16,No,No,Male,Agency,3,L002,600020,26,1,D11
5782,2609626,No,21,30,E1,30,23.81,-4.76,No,No,Male,Direct,3,L004,560034,30,4,D10
5783,2609634,No,0,30,E1,17.02,-12.23,-25,No,No,Male,Direct,6,L004,560034,33,4,D16
5785,2609700,No,7,30,E1,67.44,60.47,-4.17,No,No,Male,Direct,5,L002,600020,27,1,D20
5786,2609715,No,70,30,E1,62.5,37.5,-15.38,No,No,Male,Direct,3,L004,560034,26,4,D7
5787,2609727,Yes,0,60,E2,20,10.67,-7.78,Yes,No,Male,Direct,5,L002,600020,30,8,D1
5788,2609739,No,1,30,E1,50,37.5,-8.33,No,No,Male,Agency,2,L003,122107,24,2,D5
5789,2609771,No,99,90,E2,25,25,0,No,No,Male,Direct,8,L004,560034,34,4,D15
5790,2609785,Yes,31,30,E1,50,37.5,-8.33,No,No,Male,Agency,1,L001,201301,25,2,D23
5791,2609800,Yes,20,60,E2,38.46,38.46,0,No,No,Male,Direct,6,L004,560034,28,4,D20
5792,2609805,No,3,60,E2,33.33,32.68,-0.49,No,No,Male,Agency,8,L001,201301,40,2,D24
5793,2609812,Yes,13,30,E1,52.61,37.84,-9.68,No,No,Male,Employee Referral,7,L004,560034,30,1,D16
5794,2609822,No,1,30,E1,66.67,66.67,0,No,No,Male,Direct,4,L002,600020,27,5,D10
5795,2609835,No,22,30,E2,33.33,33.33,0,No,No,Female,Direct,3,L001,201301,26,2,D9
5796,2609838,Yes,35,60,E2,74.6,61.9,-7.27,No,No,Male,Direct,5,L005,500004,30,8,D5
5797,2609852,No,95,30,E1,33.33,66.67,25,No,Yes,Male,Direct,3,L002,600020,28,1,D17
5798,2609868,Yes,1,45,E2,39.78,31.72,-5.77,Yes,No,Male,Agency,8,L002,600020,34,1,D4
5799,2609884,Yes,4,30,E2,28.95,28.95,0,No,No,Male,Direct,4,L001,201301,32,2,D7
5800,2609943,No,6,90,E2,22.22,11.11,-9.09,No,No,Male,Employee Referral,7,L006,700027,32,7,D13
5801,2609970,Yes,23,30,E1,15,-9.09,-20.95,No,No,Male,Direct,4,L002,600020,31,8,D5
5803,2610159,No,1,30,E2,42.65,42.65,0,No,No,Female,Direct,7,L004,560034,34,6,D22
5804,2610295,Yes,33,60,E1,42.86,28.57,-10,No,No,Female,Employee Referral,3,L004,560034,26,8,D2
5805,2611004,Yes,57,60,E1,54.76,54.76,0,No,No,Female,Direct,3,L002,600020,25,9,D15
5806,2611558,Yes,98,90,E2,58.82,47.06,-7.41,Yes,No,Female,Direct,7,L004,560034,31,5,D22
5807,2611866,Yes,113,60,E2,34.96,34.96,0,No,No,Male,Direct,8,L002,600020,49,8,D5
5808,2612108,Yes,41,30,E2,39.53,39.53,0,No,No,Male,Employee Referral,14,L001,201301,33,2,D2
5809,2613205,No,1,0,E2,85.34,23.56,-33.33,No,No,Male,Employee Referral,4,L001,201301,29,2,D22
5810,2613288,No,1,30,E1,16.77,-22.93,-34,No,No,Male,Direct,6,L002,600020,30,1,D6
5811,2613319,No,8,90,E1,30.77,30.77,0,No,No,Male,Direct,6,L002,600020,27,1,D19
5812,2613367,Yes,12,60,E1,81.82,81.82,0,No,No,Male,Agency,3,L004,560034,26,4,D21
5813,2613487,Yes,35,30,E2,25,25,0,No,No,Male,Agency,8,L004,560034,43,4,D18
5814,2613491,Yes,28,30,E1,18.18,20,1.54,No,No,Male,Agency,3,L001,201301,25,1,D5
5815,2613508,Yes,1,30,E1,18.18,5.45,-10.77,No,No,Male,Agency,5,L001,201301,30,1,D12
5816,2613510,Yes,21,45,E1,25,20.19,-3.85,No,No,Male,Agency,4,L004,560034,26,1,D15
5817,2613523,Yes,77,60,E1,81.82,68.83,-7.14,No,No,Female,Agency,5,L004,560034,28,1,D5
5818,2613536,Yes,2,60,E1,51.51,51.51,0,No,No,Female,Direct,3,L001,201301,25,2,D17
5819,2613541,Yes,27,30,E1,66.67,50,-10,No,No,Male,Agency,4,L004,560034,26,1,D2
5820,2613549,No,6,30,E1,17.65,-6.12,-20.2,No,No,Male,Agency,6,L002,600020,28,1,D9
5821,2613550,No,13,30,E1,42.86,42.86,0,No,No,Male,Direct,0,L004,560034,26,1,D22
5822,2613555,Yes,65,30,E1,35.42,19.79,-11.54,No,No,Male,Agency,4,L002,600020,26,1,D2
5823,2613560,Yes,67,30,E1,44.58,26.51,-12.5,No,No,Male,Agency,3,L002,600020,26,1,D15
5825,2613584,Yes,50,30,E2,13.64,13.64,0,No,No,Female,Agency,6,L004,560034,33,4,D4
5826,2613587,Yes,29,30,E1,30.95,30.95,0,No,No,Female,Agency,3,L004,560034,25,4,D12
5827,2613593,Yes,23,30,E1,38.89,38.89,0,No,No,Male,Agency,3,L004,560034,27,4,D10
5829,2613615,Yes,22,30,E1,33.33,33.33,0,No,No,Male,Agency,3,L004,560034,25,4,D3
5830,2613630,Yes,1,30,E1,20,-22,-35,No,No,Male,Direct,2,L002,600020,24,1,D19
5831,2613645,No,49,60,E2,41.51,56.6,10.67,No,No,Male,Agency,6,L004,560034,29,4,D15
5832,2613648,Yes,62,30,E1,56.25,56.25,0,No,No,Male,Direct,4,L002,600020,29,5,D11
5833,2613665,No,0,30,E3,11.75,15.81,3.63,No,No,Male,Agency,15,L001,201301,42,2,D22
5834,2613668,Yes,12,30,E1,91.69,91.69,0,No,No,Male,Direct,3,L004,560034,28,6,D2
5835,2613683,No,0,60,E1,37.61,26.15,-8.33,No,No,Male,Direct,3,L002,600020,25,5,D5
5836,2613686,No,22,90,E1,56.25,35.42,-13.33,No,No,Male,Agency,5,L002,600020,28,4,D20
5837,2613687,No,17,30,E1,38.89,33.33,-4,No,No,Male,Agency,3,L004,560034,30,1,D18
5838,2613689,Yes,14,30,E1,27.27,18.18,-7.14,No,No,Male,Agency,5,L004,560034,31,1,D17
5840,2613698,No,1,30,E2,50,110,40,No,No,Male,Employee Referral,6,L001,201301,32,2,D10
5841,2613701,Yes,30,30,E1,100,100,0,No,No,Male,Direct,3,L004,560034,27,6,D11
5842,2613708,Yes,9,30,E1,83.67,42.86,-22.22,No,No,Male,Employee Referral,1,L006,700027,27,2,D21
5843,2613717,Yes,43,45,E1,71.88,71.88,0,No,No,Male,Agency,3,L004,560034,35,4,D1
5844,2613727,Yes,90,60,E1,37.5,11.25,-19.09,Yes,No,Male,Direct,3,L002,600020,28,5,D9
5845,2613739,Yes,48,30,E1,44.44,33.33,-7.69,No,No,Male,Direct,4,L002,600020,25,1,D18
5846,2613744,No,68,60,E2,65.05,51.46,-8.24,No,No,Male,Agency,6,L004,560034,30,4,D8
5847,2613749,No,3,30,E2,18.18,39.09,17.69,No,No,Male,Employee Referral,7,L001,201301,34,1,D20
5848,2613766,Yes,82,60,E2,48.65,29.73,-12.73,No,No,Male,Direct,6,L001,201301,31,7,D8
5849,2613768,Yes,50,30,E3,27.95,27.95,0,No,No,Male,Direct,10,L005,500004,40,8,D19
5851,2613801,Yes,31,30,E1,12.99,8.29,-4.17,No,No,Female,Agency,4,L002,600020,28,1,D3
5852,2613876,Yes,44,30,E1,108.33,108.33,0,No,No,Male,Agency,1,L002,600020,24,1,D2
5854,2613894,Yes,2,60,E2,42.86,42.86,0,No,No,Male,Agency,5,L001,201301,27,2,D13
5856,2613957,Yes,30,60,E2,13.45,13.45,0,No,No,Male,Direct,5,L001,201301,37,2,D14
5857,2614004,Yes,108,30,E1,44.58,32.53,-8.33,No,Yes,Male,Agency,3,L002,600020,27,1,D5
5858,2614043,No,19,30,E2,44.44,66.67,15.38,No,Yes,Male,Agency,5,L001,201301,35,2,D6
5859,2614048,Yes,94,30,E2,37.5,105,49.09,No,No,Male,Agency,5,L001,201301,27,2,D13
5860,2614065,No,3,30,E2,45.63,45.63,0,No,No,Male,Employee Referral,8,L004,560034,33,4,D3
5861,2614073,No,20,90,E1,33.33,27.78,-4.17,No,No,Male,Agency,3,L002,600020,28,4,D16
5862,2614086,No,12,30,E2,25,25,0,No,No,Male,Agency,2,L001,201301,25,2,D21
5863,2614104,No,5,60,E1,38.89,33.33,-4,No,No,Female,Agency,3,L002,600020,26,4,D1
5864,2614111,No,2,30,E1,50,65,10,No,No,Female,Employee Referral,2,L002,600020,26,2,D12
5865,2614121,Yes,7,60,E1,58.73,42.86,-10,No,No,Male,Direct,4,L004,560034,30,4,D22
5866,2614154,No,10,30,E2,51.52,37.74,-9.09,No,No,Male,Direct,6,L001,201301,31,5,D12
5867,2614179,No,41,90,E1,42.05,29.55,-8.8,No,No,Male,Agency,3,L002,600020,26,4,D8
5868,2614187,No,20,45,E2,85.71,72.5,-7.12,No,No,Male,Direct,7,L004,560034,30,1,D7
5869,2614189,No,6,90,E1,25,25,0,No,No,Male,Agency,5,L002,600020,30,4,D19
5870,2614222,No,8,60,E1,18.03,18.03,0,No,No,Male,Agency,6,L002,600020,31,4,D13
5871,2614244,No,2,60,E1,71.43,65.71,-3.33,No,Yes,Male,Direct,4,L001,201301,28,5,D22
5872,2614289,Yes,79,30,E2,30.77,34.62,2.94,No,No,Female,Agency,6,L002,600020,30,1,D7
5873,2614295,Yes,5,60,E1,35.57,27.59,-5.88,No,No,Male,Employee Referral,7,L002,600020,32,4,D6
5874,2614342,No,6,90,E2,35.35,28.18,-5.29,No,No,Female,Agency,8,L002,600020,30,4,D19
5875,2614410,Yes,70,60,E2,86.67,86.67,0,No,Yes,Male,Direct,9,L001,201301,37,8,D5
5876,2614414,Yes,66,60,E1,57.77,57.77,0,No,No,Male,Direct,4,L001,201301,27,7,D1
5877,2614423,No,9,30,E1,61.29,50.54,-6.67,No,No,Female,Agency,4,L002,600020,30,4,D10
5878,2614432,Yes,24,30,E1,69.44,143.06,43.44,No,No,Male,Agency,1,L002,600020,27,1,D9
5879,2614469,No,3,30,E2,33.33,116.67,62.5,No,No,Male,Employee Referral,6,L001,201301,29,1,D1
5880,2614501,Yes,4,60,E1,4.65,0,-4.44,No,No,Male,Direct,4,L005,500004,32,8,D19
5881,2614642,Yes,79,60,E1,18.18,74.55,47.69,No,No,Male,Direct,4,L001,201301,26,1,D2
5882,2614745,No,3,30,E2,22.49,22.49,0,No,No,Male,Direct,5,L001,201301,28,2,D12
5884,2614946,No,22,30,E2,40.77,29.5,-8,No,No,Male,Employee Referral,8,L002,600020,31,4,D1
5886,2617511,Yes,60,60,E3,34.78,34.78,0,No,No,Male,Direct,8,L004,560034,30,6,D20
5888,2617613,No,224,90,E1,83.67,83.67,0,No,No,Male,Direct,5,L004,560034,32,6,D3
5889,2617619,No,3,75,E2,38.89,26.39,-9,No,No,Male,Agency,7,L002,600020,30,4,D1
5890,2617623,No,96,90,E1,42.86,26.37,-11.54,No,No,Male,Agency,3,L002,600020,25,4,D4
5891,2617732,No,96,45,E1,57.89,18.42,-25,No,No,Male,Agency,4,L002,600020,29,4,D21
5892,2617884,No,0,30,E1,36.84,36.84,0,No,No,Male,Direct,3,L004,560034,25,4,D14
5895,2617939,Yes,37,30,E1,42.86,34.52,-5.83,No,No,Female,Direct,5,L002,600020,29,1,D14
5896,2617976,Yes,99,90,E2,48.65,48.65,0,No,No,Male,Direct,7,L004,560034,30,6,D6
5897,2617981,Yes,4,30,E1,16.44,16.44,0,No,No,Male,Employee Referral,4,L004,560034,28,6,D13
5898,2617985,Yes,102,90,E2,46.34,51.22,3.33,No,Yes,Male,Direct,5,L004,560034,30,8,D18
5899,2617986,No,22,60,E2,25,29.17,3.33,No,No,Male,Direct,8,L001,201301,36,1,D15
5900,2618026,No,4,90,E1,56.25,43.75,-8,No,No,Female,Agency,4,L002,600020,27,4,D8
5903,2618071,Yes,2,90,E2,38.46,38.46,0,No,No,Male,Direct,5,L004,560034,28,8,D1
5904,2618138,Yes,75,30,E1,42.86,42.86,0,No,No,Male,Agency,4,L001,201301,27,8,D8
5905,2618158,Yes,7,30,E3,20.69,20.69,0,No,No,Male,Direct,12,L004,560034,43,6,D19
5906,2618161,No,5,30,E1,150,150,0,No,No,Female,Employee Referral,4,L006,700027,25,2,D24
5907,2618163,Yes,8,30,E1,70,70,0,No,No,Male,Agency,4,L004,560034,28,1,D10
5908,2618170,Yes,28,30,E1,87.5,71.88,-8.33,No,No,Male,Agency,6,L004,560034,33,1,D20
5909,2618174,Yes,10,60,E1,44.44,42.22,-1.54,No,No,Male,Agency,4,L002,600020,26,1,D16
5910,2618228,Yes,7,30,E2,18.85,14.75,-3.45,Yes,No,Male,Direct,9,L004,560034,39,6,D15
5911,2618247,No,5,60,E1,20,20,0,No,No,Male,Agency,4,L001,201301,33,1,D3
5913,2618264,Yes,1,30,E2,22.22,22.22,0,No,No,Male,Direct,6,L004,560034,28,2,D21
5917,2618392,No,21,30,E1,75.76,165.15,50.86,No,No,Male,Agency,2,L002,600020,26,1,D9
5919,2618430,Yes,52,30,E2,31.43,50,14.13,Yes,No,Female,Direct,7,L004,560034,29,1,D12
5920,2618479,No,2,30,E1,54.76,33.33,-13.85,No,No,Female,Employee Referral,4,L001,201301,28,1,D15
5922,2618598,Yes,94,90,E1,87.5,87.5,0,No,Yes,Male,Agency,4,L004,560034,28,4,D15
5923,2618623,Yes,43,60,E3,37.93,37.93,0,No,No,Male,Employee Referral,10,L002,600020,50,8,D19
5924,2618659,Yes,61,30,E2,41.18,32.35,-6.25,No,Yes,Male,Direct,1,L001,201301,26,2,D14
5925,2618781,No,1,30,E2,25,25,0,No,No,Male,Direct,2,L001,201301,25,2,D20
5926,2618817,Yes,75,60,E2,35.86,35.86,0,No,Yes,Male,Direct,3,L001,201301,26,2,D7
5927,2618868,Yes,65,60,E1,50,54,2.67,No,Yes,Male,Employee Referral,5,L002,600020,31,1,D21
5928,2618920,No,3,60,E3,46.67,33.33,-9.09,No,No,Male,Employee Referral,6,L002,600020,34,2,D17
5930,2619097,Yes,42,60,E1,57.14,57.14,0,No,No,Male,Employee Referral,3,L004,560034,28,4,D15
5931,2619659,No,0,30,E1,19.23,15.38,-3.23,No,No,Male,Employee Referral,3,L005,500004,26,6,D5
5932,2634924,Yes,2,30,E1,50,45,-3.33,No,No,Male,Employee Referral,1,L002,600020,24,2,D11
5933,2635034,Yes,67,60,E2,70.19,70.19,0,No,No,Male,Agency,4,L001,201301,29,2,D14
5934,2635127,Yes,41,60,E1,33.93,30.36,-2.67,No,No,Male,Direct,5,L002,600020,33,6,D11
5935,2635139,Yes,64,30,E2,23.08,30.77,6.25,No,No,Male,Agency,6,L004,560034,30,1,D19
5936,2635143,No,30,30,E2,22.45,22.45,0,No,No,Male,Agency,6,L004,560034,30,1,D7
5937,2635149,Yes,47,30,E1,31.94,27.78,-3.16,No,No,Male,Agency,3,L004,560034,26,1,D16
5938,2635150,Yes,30,30,E1,118.98,45.99,-33.33,No,No,Male,Agency,4,L004,560034,31,1,D15
5940,2635164,No,3,30,E1,50,25,-16.67,No,No,Male,Employee Referral,1,L002,600020,24,2,D17
5942,2635166,Yes,33,30,E1,22.55,28.68,5,No,No,Male,Agency,4,L004,560034,26,1,D16
5943,2635167,Yes,22,30,E1,66.67,45.83,-12.5,No,No,Male,Agency,3,L004,560034,29,1,D5
5944,2635168,Yes,6,30,E1,66.67,50,-10,No,No,Male,Agency,3,L004,560034,25,1,D7
5945,2635172,No,30,30,E1,57.59,57.59,0,No,No,Male,Agency,4,L004,560034,27,1,D6
5946,2635174,Yes,110,60,E2,33.33,116.67,62.5,No,No,Male,Agency,7,L001,201301,60,1,D4
5947,2635181,Yes,39,30,E1,110.53,71.05,-18.75,No,No,Male,Agency,2,L004,560034,25,1,D11
5948,2635185,Yes,5,30,E1,71.05,71.05,0,No,No,Female,Agency,2,L004,560034,24,1,D6
5949,2635189,No,0,30,E1,62.04,62.04,0,No,No,Female,Agency,3,L004,560034,26,1,D17
5950,2635192,Yes,18,45,E1,66.67,62.04,-2.78,No,No,Female,Agency,2,L004,560034,24,1,D14
5951,2635195,Yes,11,45,E1,21.88,21.88,0,No,No,Male,Agency,2,L004,560034,24,1,D20
5953,2635214,No,18,30,E1,50,50,0,No,Yes,Male,Agency,2,L004,560034,24,1,D15
5954,2635364,Yes,7,30,E1,83.33,66.67,-9.09,No,No,Male,Direct,4,L002,600020,31,8,D23
5955,2635469,Yes,28,90,E2,33.33,28,-4,No,No,Male,Agency,2,L001,201301,29,2,D11
5956,2635489,No,1,30,E2,33.33,165.36,99.02,No,No,Female,Direct,4,L005,500004,27,2,D12
5957,2635493,No,22,30,E2,25,16.67,-6.67,No,No,Male,Direct,6,L004,560034,31,7,D18
5958,2635532,No,2,30,E1,18.18,-45.45,-53.85,No,No,Male,Employee Referral,2,L001,201301,28,1,D4
5959,2635592,No,3,30,E2,88.89,45.33,-23.06,No,No,Male,Agency,9,L002,600020,36,1,D4
5961,2635755,Yes,33,30,E1,38.89,25.87,-9.38,No,Yes,Male,Agency,4,L008,411002,26,1,D23
5962,2635758,No,0,90,E1,45.83,45.83,0,No,Yes,Male,Agency,4,L002,600020,27,1,D5
5963,2635764,No,3,30,E1,16.67,16.67,0,No,No,Female,Direct,5,L001,201301,30,5,D5
5964,2635771,No,41,45,E2,72.41,72.41,0,No,No,Male,Agency,5,L002,600020,28,1,D14
5965,2635774,Yes,65,60,E2,64.23,44.16,-12.22,No,No,Male,Agency,7,L001,201301,29,2,D16
5970,2635938,No,1,30,E2,33.33,33.33,0,No,No,Male,Employee Referral,7,L009,400001,33,2,D23
5971,2635949,Yes,88,90,E3,45.45,27.27,-12.5,No,Yes,Male,Direct,4,L001,201301,28,2,D23
5973,2635968,Yes,6,30,E3,8.33,2.78,-5.13,No,No,Male,Employee Referral,10,L005,500004,34,7,D4
5974,2635988,No,2,30,E2,34.15,42.28,6.06,No,No,Male,Employee Referral,2,L001,201301,29,2,D7
5976,2636030,Yes,21,30,E2,24.26,24.26,0,No,No,Male,Agency,8,L004,560034,34,8,D13
5977,2636033,Yes,3,30,E3,22.14,28.24,5,No,No,Male,Employee Referral,13,L001,201301,40,7,D9
5978,2636051,Yes,0,30,E2,94.44,94.44,0,No,No,Male,Employee Referral,3,L001,201301,25,2,D11
5979,2636095,No,28,30,E1,46.74,46.74,0,No,No,Male,Direct,5,L002,600020,25,1,D16
5980,2636143,No,103,60,E1,66.67,35.42,-18.75,No,No,Male,Employee Referral,7,L002,600020,35,4,D12
5981,2636153,Yes,5,30,E1,22.73,14.55,-6.67,No,No,Male,Employee Referral,8,L009,400001,33,2,D6
5982,2636195,Yes,64,30,E1,66.67,93.45,16.07,No,No,Male,Employee Referral,2,L002,600020,24,1,D22
5983,2636629,Yes,34,30,E2,50,33.33,-11.11,No,No,Male,Employee Referral,5,L004,560034,28,1,D21
5984,2636668,Yes,5,30,E1,31.94,25,-5.26,No,No,Male,Employee Referral,4,L001,201301,31,1,D8
5985,2636727,Yes,70,90,E1,56.86,42.16,-9.38,No,Yes,Female,Direct,4,L001,201301,27,1,D24
5986,2636806,Yes,1,45,E1,40,5,-25,No,No,Female,Direct,4,L001,201301,33,1,D17
